0, 0, Header, 1, 2, 1024
1, 0, Start_track
1, 0, SMPTE_offset, 0, 0, 0, 0, 0
1, 0, Time_signature, 3, 2, 24, 8
1, 0, Key_signature, 0, "minor"
1, 0, Tempo, 499999
1, 0, Tempo, 434784
1, 0, Tempo, 434820
1, 98304, Tempo, 434820
1, 136704, Tempo, 434820
1, 136886, Tempo, 436489
1, 137068, Tempo, 437982
1, 137250, Tempo, 439675
1, 137432, Tempo, 439675
1, 137614, Tempo, 441189
1, 137796, Tempo, 442907
1, 137978, Tempo, 442907
1, 138240, Tempo, 434820
1, 147456, Tempo, 434820
1, 185856, Tempo, 434820
1, 186038, Tempo, 436489
1, 186220, Tempo, 437982
1, 186402, Tempo, 439675
1, 186584, Tempo, 439675
1, 186766, Tempo, 441189
1, 186948, Tempo, 442907
1, 187130, Tempo, 442907
1, 187392, Tempo, 434820
1, 196607, Tempo, 434784
1, 196608, Tempo, 434820
1, 294912, Tempo, 434820
1, 333312, Tempo, 434820
1, 333494, Tempo, 436489
1, 333676, Tempo, 437982
1, 333858, Tempo, 439675
1, 334040, Tempo, 439675
1, 334222, Tempo, 441189
1, 334404, Tempo, 442907
1, 334586, Tempo, 442907
1, 334848, Tempo, 434820
1, 344064, Tempo, 434820
1, 382464, Tempo, 434820
1, 382646, Tempo, 436489
1, 382828, Tempo, 437982
1, 383010, Tempo, 439675
1, 383192, Tempo, 439675
1, 383374, Tempo, 441189
1, 383556, Tempo, 442907
1, 383738, Tempo, 442907
1, 384000, Tempo, 434820
1, 393216, End_track
2, 0, Start_track
2, 0, Device_name_t, "SmartMusic SoftSynth 1"
2, 0, Title_t, "SmartMusic SoftSynth"
2, 0, Control_c, 0, 0, 121
2, 0, Control_c, 0, 32, 0
2, 0, Program_c, 0, 1
2, 0, Control_c, 0, 7, 101
2, 0, Control_c, 0, 10, 65
2, 0, Control_c, 0, 7, 102
2, 0, Control_c, 0, 7, 110
2, 3, Control_c, 0, 100, 0
2, 3, Control_c, 0, 101, 0
2, 3, Control_c, 0, 100, 0
2, 3, Control_c, 0, 101, 0
2, 4, Control_c, 0, 6, 12
2, 4, Control_c, 0, 6, 12
2, 5, Control_c, 0, 38, 0
2, 5, Control_c, 0, 38, 0
2, 10, Control_c, 0, 7, 102
2, 10, Control_c, 0, 7, 110
2, 10, Note_on_c, 0, 69, 75
2, 10, Note_on_c, 0, 57, 80
2, 1049, Note_off_c, 0, 57, 0
2, 1050, Note_on_c, 0, 64, 76
2, 1809, Note_off_c, 0, 64, 0
2, 2065, Note_off_c, 0, 69, 0
2, 2066, Note_on_c, 0, 72, 75
2, 2066, Note_on_c, 0, 64, 78
2, 2567, Note_on_c, 0, 76, 75
2, 2627, Note_off_c, 0, 72, 0
2, 2815, Note_off_c, 0, 64, 0
2, 3076, Note_on_c, 0, 84, 70
2, 3076, Note_on_c, 0, 57, 80
2, 3132, Note_off_c, 0, 76, 0
2, 4121, Note_off_c, 0, 57, 0
2, 4122, Note_on_c, 0, 64, 76
2, 4881, Note_off_c, 0, 64, 0
2, 5086, Note_off_c, 0, 84, 0
2, 5138, Note_on_c, 0, 83, 78
2, 5138, Note_on_c, 0, 64, 78
2, 5887, Note_off_c, 0, 64, 0
2, 6143, Note_off_c, 0, 83, 0
2, 6148, Note_on_c, 0, 79, 75
2, 6148, Note_on_c, 0, 55, 80
2, 7193, Note_off_c, 0, 55, 0
2, 7194, Note_on_c, 0, 64, 76
2, 7953, Note_off_c, 0, 64, 0
2, 8209, Note_off_c, 0, 79, 0
2, 8210, Note_on_c, 0, 74, 78
2, 8210, Note_on_c, 0, 64, 78
2, 8959, Note_off_c, 0, 64, 0
2, 9215, Note_off_c, 0, 74, 0
2, 9220, Note_on_c, 0, 76, 75
2, 9220, Note_on_c, 0, 55, 80
2, 10265, Note_off_c, 0, 55, 0
2, 10266, Note_on_c, 0, 64, 76
2, 11025, Note_off_c, 0, 64, 0
2, 11282, Note_on_c, 0, 64, 78
2, 12031, Note_off_c, 0, 64, 0
2, 12287, Note_off_c, 0, 76, 0
2, 12292, Note_on_c, 0, 76, 75
2, 12292, Note_on_c, 0, 53, 75
2, 13338, Note_on_c, 0, 60, 70
2, 13377, Note_off_c, 0, 53, 0
2, 14097, Note_off_c, 0, 60, 0
2, 14353, Note_off_c, 0, 76, 0
2, 14354, Note_on_c, 0, 77, 75
2, 14354, Note_on_c, 0, 60, 78
2, 14855, Note_on_c, 0, 79, 75
2, 14915, Note_off_c, 0, 77, 0
2, 15103, Note_off_c, 0, 60, 0
2, 15364, Note_on_c, 0, 77, 70
2, 15364, Note_on_c, 0, 53, 75
2, 15420, Note_off_c, 0, 79, 0
2, 16410, Note_on_c, 0, 60, 70
2, 16449, Note_off_c, 0, 53, 0
2, 17169, Note_off_c, 0, 60, 0
2, 17374, Note_off_c, 0, 77, 0
2, 17426, Note_on_c, 0, 76, 78
2, 17426, Note_on_c, 0, 60, 78
2, 18175, Note_off_c, 0, 60, 0
2, 18431, Note_off_c, 0, 76, 0
2, 18436, Note_on_c, 0, 74, 75
2, 18436, Note_on_c, 0, 52, 75
2, 19482, Note_on_c, 0, 59, 70
2, 19521, Note_off_c, 0, 52, 0
2, 20241, Note_off_c, 0, 59, 0
2, 20497, Note_off_c, 0, 74, 0
2, 20498, Note_on_c, 0, 72, 78
2, 20498, Note_on_c, 0, 59, 78
2, 21247, Note_off_c, 0, 59, 0
2, 21503, Note_off_c, 0, 72, 0
2, 21508, Note_on_c, 0, 76, 75
2, 21508, Note_on_c, 0, 52, 75
2, 22554, Note_on_c, 0, 59, 70
2, 22593, Note_off_c, 0, 52, 0
2, 23313, Note_off_c, 0, 59, 0
2, 23570, Note_on_c, 0, 59, 78
2, 24319, Note_off_c, 0, 59, 0
2, 24575, Note_off_c, 0, 76, 0
2, 24580, Note_on_c, 0, 69, 75
2, 24580, Note_on_c, 0, 50, 75
2, 25626, Note_on_c, 0, 57, 70
2, 25665, Note_off_c, 0, 50, 0
2, 26385, Note_off_c, 0, 57, 0
2, 26641, Note_off_c, 0, 69, 0
2, 26642, Note_on_c, 0, 72, 75
2, 26642, Note_on_c, 0, 57, 78
2, 27143, Note_on_c, 0, 76, 75
2, 27203, Note_off_c, 0, 72, 0
2, 27391, Note_off_c, 0, 57, 0
2, 27652, Note_on_c, 0, 84, 70
2, 27652, Note_on_c, 0, 50, 75
2, 27708, Note_off_c, 0, 76, 0
2, 28698, Note_on_c, 0, 57, 70
2, 28737, Note_off_c, 0, 50, 0
2, 29457, Note_off_c, 0, 57, 0
2, 29662, Note_off_c, 0, 84, 0
2, 29714, Note_on_c, 0, 83, 78
2, 29714, Note_on_c, 0, 57, 78
2, 30463, Note_off_c, 0, 57, 0
2, 30719, Note_off_c, 0, 83, 0
2, 30724, Note_on_c, 0, 79, 75
2, 30724, Note_on_c, 0, 48, 75
2, 31770, Note_on_c, 0, 55, 70
2, 31809, Note_off_c, 0, 48, 0
2, 32529, Note_off_c, 0, 55, 0
2, 32785, Note_off_c, 0, 79, 0
2, 32786, Note_on_c, 0, 74, 78
2, 32786, Note_on_c, 0, 55, 78
2, 33535, Note_off_c, 0, 55, 0
2, 33791, Note_off_c, 0, 74, 0
2, 33796, Note_on_c, 0, 76, 75
2, 33796, Note_on_c, 0, 48, 75
2, 34842, Note_on_c, 0, 55, 70
2, 34881, Note_off_c, 0, 48, 0
2, 35601, Note_off_c, 0, 55, 0
2, 35858, Note_on_c, 0, 55, 78
2, 36607, Note_off_c, 0, 55, 0
2, 36863, Note_off_c, 0, 76, 0
2, 36868, Note_on_c, 0, 76, 75
2, 36868, Note_on_c, 0, 46, 75
2, 37914, Note_on_c, 0, 53, 70
2, 37953, Note_off_c, 0, 46, 0
2, 38673, Note_off_c, 0, 53, 0
2, 38929, Note_off_c, 0, 76, 0
2, 38930, Note_on_c, 0, 77, 75
2, 38930, Note_on_c, 0, 53, 78
2, 39431, Note_on_c, 0, 79, 75
2, 39491, Note_off_c, 0, 77, 0
2, 39679, Note_off_c, 0, 53, 0
2, 39940, Note_on_c, 0, 77, 70
2, 39940, Note_on_c, 0, 46, 75
2, 39996, Note_off_c, 0, 79, 0
2, 40986, Note_on_c, 0, 53, 70
2, 41025, Note_off_c, 0, 46, 0
2, 41745, Note_off_c, 0, 53, 0
2, 41950, Note_off_c, 0, 77, 0
2, 42002, Note_on_c, 0, 76, 78
2, 42002, Note_on_c, 0, 53, 78
2, 42751, Note_off_c, 0, 53, 0
2, 43007, Note_off_c, 0, 76, 0
2, 43012, Note_on_c, 0, 74, 75
2, 43012, Note_on_c, 0, 52, 75
2, 44058, Note_on_c, 0, 57, 70
2, 44097, Note_off_c, 0, 52, 0
2, 44817, Note_off_c, 0, 57, 0
2, 45073, Note_off_c, 0, 74, 0
2, 45074, Note_on_c, 0, 72, 78
2, 45074, Note_on_c, 0, 57, 78
2, 45823, Note_off_c, 0, 57, 0
2, 46079, Note_off_c, 0, 72, 0
2, 46084, Note_on_c, 0, 76, 75
2, 46084, Note_on_c, 0, 52, 75
2, 47130, Note_on_c, 0, 56, 70
2, 47169, Note_off_c, 0, 52, 0
2, 47889, Note_off_c, 0, 56, 0
2, 48146, Note_on_c, 0, 56, 78
2, 48895, Note_off_c, 0, 56, 0
2, 49151, Note_off_c, 0, 76, 0
2, 49156, Note_on_c, 0, 60, 67
2, 49156, Note_on_c, 0, 69, 81
2, 49156, Note_on_c, 0, 57, 80
2, 50201, Note_off_c, 0, 57, 0
2, 50202, Note_on_c, 0, 64, 76
2, 50961, Note_off_c, 0, 64, 0
2, 51217, Note_off_c, 0, 60, 0
2, 51217, Note_off_c, 0, 69, 0
2, 51218, Note_on_c, 0, 69, 67
2, 51218, Note_on_c, 0, 72, 81
2, 51218, Note_on_c, 0, 64, 78
2, 51718, Note_off_c, 0, 72, 0
2, 51719, Note_on_c, 0, 71, 67
2, 51719, Note_on_c, 0, 76, 81
2, 51779, Note_off_c, 0, 69, 0
2, 51967, Note_off_c, 0, 64, 0
2, 52223, Note_off_c, 0, 76, 0
2, 52228, Note_on_c, 0, 76, 62
2, 52228, Note_on_c, 0, 84, 76
2, 52228, Note_on_c, 0, 57, 80
2, 52284, Note_off_c, 0, 71, 0
2, 53273, Note_off_c, 0, 57, 0
2, 53274, Note_on_c, 0, 64, 76
2, 54033, Note_off_c, 0, 64, 0
2, 54289, Note_off_c, 0, 76, 0
2, 54289, Note_off_c, 0, 84, 0
2, 54290, Note_on_c, 0, 76, 70
2, 54290, Note_on_c, 0, 83, 84
2, 54290, Note_on_c, 0, 64, 78
2, 55039, Note_off_c, 0, 64, 0
2, 55295, Note_off_c, 0, 76, 0
2, 55295, Note_off_c, 0, 83, 0
2, 55300, Note_on_c, 0, 74, 67
2, 55300, Note_on_c, 0, 79, 81
2, 55300, Note_on_c, 0, 55, 80
2, 56345, Note_off_c, 0, 55, 0
2, 56346, Note_on_c, 0, 64, 76
2, 57105, Note_off_c, 0, 64, 0
2, 57361, Note_off_c, 0, 74, 0
2, 57361, Note_off_c, 0, 79, 0
2, 57362, Note_on_c, 0, 71, 70
2, 57362, Note_on_c, 0, 74, 84
2, 57362, Note_on_c, 0, 64, 78
2, 58111, Note_off_c, 0, 64, 0
2, 58367, Note_off_c, 0, 71, 0
2, 58367, Note_off_c, 0, 74, 0
2, 58368, Note_on_c, 0, 69, 75
2, 58372, Note_on_c, 0, 76, 75
2, 58372, Note_on_c, 0, 55, 80
2, 59417, Note_off_c, 0, 55, 0
2, 59418, Note_on_c, 0, 64, 76
2, 60177, Note_off_c, 0, 64, 0
2, 60416, Note_off_c, 0, 69, 0
2, 60416, Note_on_c, 0, 67, 75
2, 60434, Note_on_c, 0, 64, 78
2, 61183, Note_off_c, 0, 64, 0
2, 61439, Note_off_c, 0, 76, 0
2, 61440, Note_off_c, 0, 67, 0
2, 61444, Note_on_c, 0, 69, 67
2, 61444, Note_on_c, 0, 76, 81
2, 61444, Note_on_c, 0, 53, 75
2, 62490, Note_on_c, 0, 60, 70
2, 62529, Note_off_c, 0, 53, 0
2, 63249, Note_off_c, 0, 60, 0
2, 63505, Note_off_c, 0, 69, 0
2, 63505, Note_off_c, 0, 76, 0
2, 63506, Note_on_c, 0, 69, 67
2, 63506, Note_on_c, 0, 77, 81
2, 63506, Note_on_c, 0, 60, 78
2, 64006, Note_off_c, 0, 77, 0
2, 64007, Note_on_c, 0, 71, 67
2, 64007, Note_on_c, 0, 79, 81
2, 64067, Note_off_c, 0, 69, 0
2, 64255, Note_off_c, 0, 60, 0
2, 64511, Note_off_c, 0, 79, 0
2, 64516, Note_on_c, 0, 72, 62
2, 64516, Note_on_c, 0, 77, 76
2, 64516, Note_on_c, 0, 53, 75
2, 64572, Note_off_c, 0, 71, 0
2, 65562, Note_on_c, 0, 60, 70
2, 65601, Note_off_c, 0, 53, 0
2, 66321, Note_off_c, 0, 60, 0
2, 66526, Note_off_c, 0, 72, 0
2, 66577, Note_off_c, 0, 77, 0
2, 66578, Note_on_c, 0, 71, 70
2, 66578, Note_on_c, 0, 76, 84
2, 66578, Note_on_c, 0, 60, 78
2, 67327, Note_off_c, 0, 60, 0
2, 67583, Note_off_c, 0, 71, 0
2, 67583, Note_off_c, 0, 76, 0
2, 67588, Note_on_c, 0, 67, 67
2, 67588, Note_on_c, 0, 74, 81
2, 67588, Note_on_c, 0, 52, 75
2, 68634, Note_on_c, 0, 59, 70
2, 68673, Note_off_c, 0, 52, 0
2, 69393, Note_off_c, 0, 59, 0
2, 69649, Note_off_c, 0, 67, 0
2, 69649, Note_off_c, 0, 74, 0
2, 69650, Note_on_c, 0, 64, 70
2, 69650, Note_on_c, 0, 72, 84
2, 69650, Note_on_c, 0, 59, 78
2, 70399, Note_off_c, 0, 59, 0
2, 70655, Note_off_c, 0, 64, 0
2, 70655, Note_off_c, 0, 72, 0
2, 70660, Note_on_c, 0, 71, 67
2, 70660, Note_on_c, 0, 76, 81
2, 70660, Note_on_c, 0, 52, 75
2, 71706, Note_on_c, 0, 59, 75
2, 71745, Note_off_c, 0, 52, 0
2, 72215, Note_on_c, 0, 60, 75
2, 72275, Note_off_c, 0, 59, 0
2, 72722, Note_on_c, 0, 62, 75
2, 72782, Note_off_c, 0, 60, 0
2, 73223, Note_on_c, 0, 59, 70
2, 73283, Note_off_c, 0, 62, 0
2, 73646, Note_off_c, 0, 59, 0
2, 73727, Note_off_c, 0, 71, 0
2, 73727, Note_off_c, 0, 76, 0
2, 73732, Note_on_c, 0, 65, 67
2, 73732, Note_on_c, 0, 69, 81
2, 73732, Note_on_c, 0, 50, 75
2, 74778, Note_on_c, 0, 57, 70
2, 74817, Note_off_c, 0, 50, 0
2, 75537, Note_off_c, 0, 57, 0
2, 75793, Note_off_c, 0, 65, 0
2, 75793, Note_off_c, 0, 69, 0
2, 75794, Note_on_c, 0, 65, 67
2, 75794, Note_on_c, 0, 72, 81
2, 75794, Note_on_c, 0, 57, 78
2, 76294, Note_off_c, 0, 72, 0
2, 76295, Note_on_c, 0, 67, 67
2, 76295, Note_on_c, 0, 76, 81
2, 76355, Note_off_c, 0, 65, 0
2, 76543, Note_off_c, 0, 57, 0
2, 76799, Note_off_c, 0, 76, 0
2, 76800, Note_on_c, 0, 69, 75
2, 76804, Note_on_c, 0, 84, 70
2, 76804, Note_on_c, 0, 50, 75
2, 76860, Note_off_c, 0, 67, 0
2, 77824, Note_off_c, 0, 69, 0
2, 77824, Note_on_c, 0, 67, 75
2, 77850, Note_on_c, 0, 57, 70
2, 77889, Note_off_c, 0, 50, 0
2, 78609, Note_off_c, 0, 57, 0
2, 78814, Note_off_c, 0, 84, 0
2, 78848, Note_off_c, 0, 67, 0
2, 78848, Note_on_c, 0, 65, 75
2, 78866, Note_on_c, 0, 83, 78
2, 78866, Note_on_c, 0, 57, 78
2, 79615, Note_off_c, 0, 57, 0
2, 79871, Note_off_c, 0, 83, 0
2, 79872, Note_off_c, 0, 65, 0
2, 79872, Note_on_c, 0, 64, 75
2, 79876, Note_on_c, 0, 79, 75
2, 79876, Note_on_c, 0, 48, 75
2, 80896, Note_off_c, 0, 64, 0
2, 80896, Note_on_c, 0, 74, 75
2, 80922, Note_on_c, 0, 55, 70
2, 80961, Note_off_c, 0, 48, 0
2, 81408, Note_off_c, 0, 74, 0
2, 81408, Note_on_c, 0, 72, 75
2, 81681, Note_off_c, 0, 55, 0
2, 81920, Note_off_c, 0, 72, 0
2, 81920, Note_on_c, 0, 71, 75
2, 81937, Note_off_c, 0, 79, 0
2, 81938, Note_on_c, 0, 74, 78
2, 81938, Note_on_c, 0, 55, 78
2, 82432, Note_off_c, 0, 71, 0
2, 82432, Note_on_c, 0, 69, 75
2, 82687, Note_off_c, 0, 55, 0
2, 82943, Note_off_c, 0, 74, 0
2, 82944, Note_off_c, 0, 69, 0
2, 82948, Note_on_c, 0, 67, 78
2, 82948, Note_on_c, 0, 76, 73
2, 82948, Note_on_c, 0, 48, 75
2, 83994, Note_on_c, 0, 55, 70
2, 84033, Note_off_c, 0, 48, 0
2, 84753, Note_off_c, 0, 55, 0
2, 85010, Note_on_c, 0, 55, 78
2, 85759, Note_off_c, 0, 55, 0
2, 86015, Note_off_c, 0, 67, 0
2, 86015, Note_off_c, 0, 76, 0
2, 86020, Note_on_c, 0, 69, 67
2, 86020, Note_on_c, 0, 76, 81
2, 86020, Note_on_c, 0, 46, 75
2, 87066, Note_on_c, 0, 53, 70
2, 87105, Note_off_c, 0, 46, 0
2, 87825, Note_off_c, 0, 53, 0
2, 88081, Note_off_c, 0, 69, 0
2, 88081, Note_off_c, 0, 76, 0
2, 88082, Note_on_c, 0, 70, 67
2, 88082, Note_on_c, 0, 77, 81
2, 88082, Note_on_c, 0, 53, 78
2, 88582, Note_off_c, 0, 77, 0
2, 88583, Note_on_c, 0, 72, 67
2, 88583, Note_on_c, 0, 79, 81
2, 88643, Note_off_c, 0, 70, 0
2, 88831, Note_off_c, 0, 53, 0
2, 89087, Note_off_c, 0, 79, 0
2, 89092, Note_on_c, 0, 70, 62
2, 89092, Note_on_c, 0, 77, 76
2, 89092, Note_on_c, 0, 46, 75
2, 89148, Note_off_c, 0, 72, 0
2, 90138, Note_on_c, 0, 53, 70
2, 90177, Note_off_c, 0, 46, 0
2, 90897, Note_off_c, 0, 53, 0
2, 91102, Note_off_c, 0, 70, 0
2, 91153, Note_off_c, 0, 77, 0
2, 91154, Note_on_c, 0, 69, 70
2, 91154, Note_on_c, 0, 76, 84
2, 91154, Note_on_c, 0, 53, 78
2, 91903, Note_off_c, 0, 53, 0
2, 92159, Note_off_c, 0, 69, 0
2, 92159, Note_off_c, 0, 76, 0
2, 92160, Note_on_c, 0, 69, 75
2, 92164, Note_on_c, 0, 74, 75
2, 92164, Note_on_c, 0, 52, 75
2, 93210, Note_on_c, 0, 57, 70
2, 93249, Note_off_c, 0, 52, 0
2, 93969, Note_off_c, 0, 57, 0
2, 94208, Note_off_c, 0, 69, 0
2, 94208, Note_on_c, 0, 68, 75
2, 94225, Note_off_c, 0, 74, 0
2, 94226, Note_on_c, 0, 72, 78
2, 94226, Note_on_c, 0, 57, 78
2, 94720, Note_off_c, 0, 68, 0
2, 94720, Note_on_c, 0, 69, 75
2, 94975, Note_off_c, 0, 57, 0
2, 95231, Note_off_c, 0, 72, 0
2, 95232, Note_off_c, 0, 69, 0
2, 95236, Note_on_c, 0, 71, 67
2, 95236, Note_on_c, 0, 76, 81
2, 95236, Note_on_c, 0, 52, 75
2, 96282, Note_on_c, 0, 56, 70
2, 96321, Note_off_c, 0, 52, 0
2, 97041, Note_off_c, 0, 56, 0
2, 97298, Note_on_c, 0, 56, 78
2, 98047, Note_off_c, 0, 56, 0
2, 98303, Note_off_c, 0, 71, 0
2, 98303, Note_off_c, 0, 76, 0
2, 98308, Note_on_c, 0, 57, 75
2, 99354, Note_on_c, 0, 74, 67
2, 99354, Note_on_c, 0, 83, 81
2, 99354, Note_on_c, 0, 64, 70
2, 99393, Note_off_c, 0, 57, 0
2, 99862, Note_off_c, 0, 83, 0
2, 99863, Note_on_c, 0, 76, 67
2, 99863, Note_on_c, 0, 84, 81
2, 99923, Note_off_c, 0, 74, 0
2, 100113, Note_off_c, 0, 64, 0
2, 100369, Note_off_c, 0, 84, 0
2, 100370, Note_on_c, 0, 74, 67
2, 100370, Note_on_c, 0, 83, 81
2, 100370, Note_on_c, 0, 64, 78
2, 100430, Note_off_c, 0, 76, 0
2, 100870, Note_off_c, 0, 83, 0
2, 100871, Note_on_c, 0, 72, 67
2, 100871, Note_on_c, 0, 81, 81
2, 100931, Note_off_c, 0, 74, 0
2, 101119, Note_off_c, 0, 64, 0
2, 101375, Note_off_c, 0, 81, 0
2, 101380, Note_on_c, 0, 71, 62
2, 101380, Note_on_c, 0, 76, 76
2, 101380, Note_on_c, 0, 57, 75
2, 101436, Note_off_c, 0, 72, 0
2, 102118, Note_off_c, 0, 71, 0
2, 102169, Note_off_c, 0, 76, 0
2, 102426, Note_on_c, 0, 69, 68
2, 102426, Note_on_c, 0, 72, 82
2, 102426, Note_on_c, 0, 64, 70
2, 102465, Note_off_c, 0, 57, 0
2, 103185, Note_off_c, 0, 69, 0
2, 103185, Note_off_c, 0, 72, 0
2, 103185, Note_off_c, 0, 64, 0
2, 103442, Note_on_c, 0, 71, 70
2, 103442, Note_on_c, 0, 76, 84
2, 103442, Note_on_c, 0, 64, 78
2, 104191, Note_off_c, 0, 71, 0
2, 104191, Note_off_c, 0, 76, 0
2, 104191, Note_off_c, 0, 64, 0
2, 104452, Note_on_c, 0, 55, 75
2, 105498, Note_on_c, 0, 74, 67
2, 105498, Note_on_c, 0, 83, 81
2, 105498, Note_on_c, 0, 64, 70
2, 105537, Note_off_c, 0, 55, 0
2, 106006, Note_off_c, 0, 83, 0
2, 106007, Note_on_c, 0, 76, 67
2, 106007, Note_on_c, 0, 84, 81
2, 106067, Note_off_c, 0, 74, 0
2, 106257, Note_off_c, 0, 64, 0
2, 106513, Note_off_c, 0, 84, 0
2, 106514, Note_on_c, 0, 74, 67
2, 106514, Note_on_c, 0, 83, 81
2, 106514, Note_on_c, 0, 64, 78
2, 106574, Note_off_c, 0, 76, 0
2, 107014, Note_off_c, 0, 83, 0
2, 107015, Note_on_c, 0, 72, 67
2, 107015, Note_on_c, 0, 81, 81
2, 107075, Note_off_c, 0, 74, 0
2, 107263, Note_off_c, 0, 64, 0
2, 107519, Note_off_c, 0, 81, 0
2, 107524, Note_on_c, 0, 71, 62
2, 107524, Note_on_c, 0, 86, 76
2, 107524, Note_on_c, 0, 55, 75
2, 107580, Note_off_c, 0, 72, 0
2, 108570, Note_on_c, 0, 64, 70
2, 108609, Note_off_c, 0, 55, 0
2, 109329, Note_off_c, 0, 64, 0
